Country Name,Country Code,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Guinea,GIN,,,,,,,,,,,,,,,,,0.192260089938433,0.20415380570288802,0.23842957637252804,0.243202938043686,0.266661617691609,0.301489056904099,0.328462527716186,0.327906331763475,0.338321892279336,0.36937533790599203,0.386903227091633,0.37837885510819,0.35883760570153606,0.34612822936462395,0.299536096916199,0.283344275043639,0.294963703904424,0.34464422188982896,0.366634904942641,0.293707176725576,0.422001924274824,0.6281917655902489,0.696417919384418,0.671690456876482,0.685346785761127,0.6785137172770579,0.763804525442864,0.837661384327265,0.877847361454728,0.879420244367366,0.8603833218242259,1.03246682665921,1.0907214993568701,
Guinea-Bissau,GNB,0.007873359484118521,0.00785400571372471,0.00877028285651641,0.00893742372881356,0.009877532894736842,0.0108985740155434,0.0112386489005677,0.011497120720538401,0.012266685878962501,0.011853787513304398,0.011065383072270401,0.015473196969696998,0.0165523634503718,0.0163577538326314,0.0138478900628609,0.014385625312724798,0.013022501875115099,0.0173836362010677,0.0164458120314176,0.0213143016443316,0.0243961995509785,0.0257150374069711,0.0226313443749086,0.023688082165638797,0.0235620043500927,0.0253966922278198,0.027041977941810697,0.026855099821919703,0.020645754449770303,0.0224446663800548,0.0370173838651652,0.03922781681998971,0.0415843481998691,0.0476388260639232,0.0531109356165462,0.0586795675416201,0.0591839470665059,0.0695990208376629,0.0864654795287148,0.0826798659766283,0.08490501275044071,0.10983793919503901,0.09893278117851141,0.104579013298518,0.105351233417271,0.104780817500057,0.117820450138801,0.134684189700437,0.145815602616376,
Guyana,GUY,0.02678,0.028205,0.0285380952380952,0.030704761904761898,0.0433954545454545,0.0494791666666667,0.045444,0.044988,0.050708,0.053044,0.06032,0.05703571071428571,0.0482,0.0489333333333333,0.043763160526315806,0.04534883720930231,0.0504651139534884,0.0354591846938775,0.041379999,0.037977938970588196,0.0396582263291139,0.034853309481216496,0.0373573141486811,0.0454101382488479,0.054087493420101204,0.0621626785915493,0.07054060014245009,0.07491380095645389,0.0717530683169567,0.06947549882582951,0.0712667896727512,0.0712167575624277,0.0726131434715338,0.07430640767945661,0.0787814379183843,0.0824880550343965,0.145845371532702,0.174018044425731,0.191699491193238,0.206132385388576,0.22732250419621702,0.257602411557832,0.28615622658830103,0.298768417024434,0.30776433137062303,0.319722033898305,0.35040242130750604,0.355520581113802,0.38786626207714603,
Haiti,HTI,0.03312,0.03628,0.0372,0.04668,0.05654,0.06814,0.0879,0.0947,0.09742,0.10806,0.13838,0.14794,0.14742,0.16236,0.18162,0.20094,0.2318,0.20472,0.26139268,0.27362438,0.30962898,0.347354060182161,0.225712166819352,0.18782487410494897,0.21675641947342,0.281331327881082,0.29075145229250304,0.33389388300174305,0.37239092268678103,0.41537363474422295,0.395384631066081,0.35964430045616497,0.34721919624228703,0.29603061209355697,0.353772027749988,0.43103580956289794,0.475620406961876,0.588532558997642,0.654853057235291,0.6584649419283479,0.662254152856888,0.751683416025277,0.789064702175659,0.848507720526002,0.877544494193681,0.8724656126498491,0.797064913123416,0.8409497402458901,0.965872116886849,
Honduras,HND,0.0723,0.0731,0.080299995,0.091249995,0.10345,0.1124,0.134799995,0.166949995,0.309724209322441,0.35442819762919797,0.396816004598684,0.404389487858005,0.42665035256105105,0.44766971848598097,0.49153118464882706,0.5278120712545901,0.5677828958906049,0.6190521241464949,0.590271709154747,0.543234490177821,0.49230095515156097,0.464866847856753,0.494370043107368,0.492672893295069,0.464228068214252,0.534744500521376,0.5215028986486491,0.5737099650190111,0.6366340265878879,0.641452052961673,0.710350798905044,0.756586992773763,0.777507840292785,0.81402710805604,0.8772146604820931,0.967203570939793,1.0841742347796801,1.22755017842971,1.3789715132501998,1.45874962291811,1.58393445919842,1.7710315005999901,1.8528601901323998,1.84997101278385,1.9756494434703098,2.09797677852104,2.17176220713816,2.31007489217485,2.39698904307882,
"Hong Kong SAR, China",HKG,0.380076653562088,0.44760019460148603,0.571010742014394,0.803011755562033,0.93886636457588,1.00480223699141,1.2876366008807698,1.57194337194337,1.8315007365971299,2.25260359405921,2.88617592090191,3.1055409443043,3.22913062818168,2.99070913395364,3.35113839856741,3.56995430507778,4.10755705919291,5.06225715861149,5.97074045605944,6.879036910729621,7.69282908418701,8.89596201358864,10.4272278634731,12.035394798076402,13.5812069768646,14.4652912433103,15.9717233621659,17.735278541997697,16.8886163221567,16.5768095391557,17.1668164082555,16.9403241524337,16.6349228737386,16.138452252529902,16.9099768875193,18.157008216219,19.3536265094364,21.1597405593868,21.927967843016397,21.4046415026187,22.863769757504002,24.851361767728697,26.2629441493476,27.5696879834966,29.145935698533698,30.938362702856104,32.086069850430896,34.1687111841092,36.2682018243286,
Hungary,HUN,,,,,,,,,,,,,,,,,,,,,,3.47535696902388,3.8730585920952905,4.01249169449454,4.31666787314132,4.64256777341435,4.66587551516017,4.72969529287561,4.87067873062574,4.90733801737159,4.721840589242579,5.37499890920197,6.76089191443684,8.5302003908042,10.396001791405801,11.2980947728383,11.557725652359899,13.996600150959198,15.8136326477965,13.076031287668302,13.113556122837402,14.1109576981423,12.815369180934699,13.540904803415401,14.055878648046399,12.452974143717599,12.7507473625632,14.151058301955599,15.7882912778254,
Iceland,ISL,0.0527496590909091,0.067125875,0.0840914457285293,0.11561755242427599,0.151746773386693,0.14089898503578402,0.167199785914256,0.22118289837582303,0.251560174836782,0.285772422007941,0.338650191762548,0.349824743224163,0.321144662591588,0.27701079226174197,0.286874703489968,0.298853780623836,0.39956196933646704,0.552861618989999,0.611581493467243,0.568109609619612,0.647845974696228,0.69201165632421,0.7091625419013341,0.6227928905732271,0.639906457128805,0.7134341218425241,0.7438183246616541,0.7580988916045991,0.8494094642909991,0.8971609106480509,0.900363947542485,0.820535716441227,0.9294651863319141,1.1414054860576999,1.38347514820128,1.68125299237715,1.7216417442291199,2.15149629365389,1.7905251832050597,1.31646528942464,1.36836898022771,1.51585485973876,1.472407826424,1.60335175292506,1.7758089312485599,1.7344165907212898,2.07160247574057,2.44894934590074,2.5878475760113098,
India,IND,6.242248305451731,6.73509880209041,7.14631938304064,8.55152695855221,9.95258991157756,9.8472796457114,10.2717164465894,12.1487322474298,13.730029530803801,15.299165379286402,18.6325345089754,19.34906100321,20.0715145360918,21.8262273410099,21.215823416406,23.251187784204102,24.89859940442,27.9033584092159,29.658899481205896,29.604235498612603,32.0979026419633,27.0105341879226,28.820843038396397,27.929602298791902,32.7275583539559,36.02819527167971,39.289705434807104,41.586775386387394,42.135147750474296,45.8820417337807,46.839493726237,48.544101453863796,51.493794887008,60.76992854338721,70.914851480466,82.03815955129019,94.0259888792141,121.67354415248602,119.889558213751,134.188660279869,167.561533560056,182.305040535042,182.76378591357,185.672212139453,203.912744629855,210.358781381275,229.043207512375,265.224285792391,271.87322312575697,
Indonesia,IDN,0.915068493150685,0.9333536359798071,1.0997590361445801,1.62732530120482,2.58024096385542,3.04638554216867,3.7269156626506006,4.58089156626506,5.14557190999244,5.14001863793033,7.248233737034931,8.5518233450774,9.015844930723869,8.105228340460789,8.48536999940508,8.528949175032249,7.99540725698533,7.5929617576877595,8.43001744772018,9.44514278983405,10.6140727357035,11.6621996217133,12.8026966579964,15.800670030153302,17.6892143931505,20.2132028723115,22.7369679374973,21.5748998609635,9.5445547872715,14.0001351215462,16.502101207781,16.0446947784909,19.566061116518302,23.4772463823808,25.6836875295452,28.586861822401698,36.457051430484995,43.2216737774861,51.0228634992258,53.9580085612401,75.50941603630709,89.29691079230942,91.78699101057491,91.25241367180179,89.0814755233225,86.08542350650791,93.1877364177742,101.542345578328,104.217330062555,
"Iran, Islamic Rep.",IRN,1.09762451544469,1.3731801564685,1.71534632636627,2.70816982491603,4.62090920725922,5.1776222349689105,6.80552950801742,8.06001227014648,7.79943166216283,9.03918773249865,9.43622755798343,10.0499312748724,12.594875643966802,15.6365156618806,16.227672861874403,18.0183629598693,20.9094561833817,13.400999592257199,12.305786133392301,12.0496362916245,12.4813263926246,,,6.3743623232012,7.1841461172545,9.64192257436248,12.0403931885441,11.3919163421119,11.0276913362539,11.3848450088351,10.9591707802233,12.6878750295962,12.862691750372,15.354475139543,19.0043433964841,22.645213829154198,26.629891166114398,34.988160145856,40.6070949553875,41.4059094949063,48.70695704637679,58.350035753041396,59.88534012761011,46.7414852231299,43.4474616831914,38.587447439859005,41.8976679728567,45.4012768723589,,
Iraq,IRQ,0.328171380565668,0.38653465346534704,0.41138480024031204,0.51343677781446,1.1516762614290599,1.3458516762614299,1.77548256010836,1.98381307145276,2.3762275651879396,3.78164578394853,5.34056891296986,3.8424991534033204,4.25953098827471,4.059504663879061,4.680250884528791,4.82849790929559,4.71276937922161,5.66098423930524,6.25030556449019,6.56413637825667,17.988581537471898,,,,,,,,,,,,,,3.6627901762062995,4.995489035326091,6.51402936875395,8.88400504970957,13.1613661510475,11.1660855042735,13.8516722649573,18.574966444444396,21.8000986222639,23.4637674957118,23.4648370497427,17.749857731292302,17.4878976033941,19.5473049875108,22.422801047788898,
Ireland,IRL,0.4401259497259499,0.5104355308547339,0.632562745869394,0.7490132355778509,0.79063170686798,0.949516585365854,0.9465078120577409,1.1261810825662901,1.46655380549683,1.83412733720181,2.17739011166855,2.06949440993789,2.15004713838587,2.07909171968288,2.01307281884924,2.1295485799950002,2.87489596227215,3.39611413857678,3.7818133293341303,3.92853839714254,4.93646799531067,4.98471271390544,5.5985505024789,5.248025177346201,5.71660355712603,6.9222624368686905,7.588063016633059,8.282614159503341,9.00820519232926,9.869207926699339,9.98529583563663,10.913525395973199,12.794987502352699,16.428469006772,19.387069269928,21.1649034697177,23.2083467569941,26.991794347112,27.5038896001172,23.6316405946096,22.2148757313006,23.747236187256,22.4999484104853,23.854353877668398,25.8471885130304,29.1499812103645,30.052329771296,33.483401048556,38.2487490532479,
Isle of Man,IMN,,,,,,,,,,,,,,,,,,,,,,,,,,0.0914727080643268,0.102308691862768,0.118091971940764,0.138254824978303,0.15674656568505002,0.15636677996157802,0.16591312437383698,0.194733292174718,0.23286582278481002,0.282235847316983,0.30324,0.342265133394664,0.446610044017607,0.5928601102941179,0.548708365789064,0.592017768850433,0.65660983816696,0.64333570300158,0.675433015476004,0.74282804015139,0.679241711229947,0.659262759924386,0.6770532818532821,,
Israel,ISR,0.7048667154005771,0.6711750464044971,0.8775250606713699,1.13262507830878,1.6341001129803499,1.53601677286562,1.5183126049748998,1.73728012011413,1.68431776351118,2.1514081487466097,2.41645114746363,2.5579229838702497,2.78375122127288,3.10922316870582,2.9160460747372,2.75049086791714,3.40975619757059,4.096327913970581,5.00993817864273,4.99019666624544,5.901127870552481,6.75580176584893,7.560701222183599,7.598590652917709,8.63426625735605,10.038480865407001,10.999584722875,11.4692617005856,11.5932846846136,11.711153520786501,13.234304274887801,13.0756336685926,12.1123828591329,12.6965980061922,13.5477431994645,14.252890990930801,15.403431664347599,17.895918865168802,21.6105164966555,20.7468170892353,23.3995676194679,26.146863423120003,25.718014703214198,29.263616400063697,30.955845471886605,29.9813121212641,31.895059901750603,35.325340695497,37.058797715358295,
Italy,ITA,11.3395315675341,12.4672367041199,14.526003950863199,17.5492057123879,19.956449032450102,22.7695850533808,22.4717279134683,25.759631292517,31.505832352270097,39.367716080167796,47.7256776396111,43.0702851303015,42.72726452398,44.304237391636896,43.7887688781133,45.2217491937937,64.0386352123652,80.5713128772035,89.1608957601904,92.8661332486593,118.12226527149299,124.62201554549699,132.016164571877,106.495807591977,109.921668864073,117.466207060502,131.242652779521,124.18796043656201,127.00525259284,125.202375878969,114.38298323198799,116.70127964205801,127.07123094296999,157.414582392777,180.322696796623,185.75243128964098,194.791970894493,221.02926361894302,239.885659879889,219.12418727424298,213.401784324716,229.199104577029,208.707703243515,214.13153273182098,215.913391974377,183.589923732004,187.557988354309,195.69606116905902,208.38642596226498,
Jamaica,JAM,0.140477607104284,0.153986551392891,0.187504885993485,0.190591755319149,0.237509624903751,0.286041128588714,0.29660102298977,0.32496973930260703,0.264444923229321,0.242503399818676,0.267940945323903,0.29790614123722897,0.329353328842483,0.361929412069144,0.23735669574921398,0.210022314971396,0.275456617620212,0.328698755171597,0.382831073497795,0.440497005883786,0.45922240673719394,0.407121919803601,0.35308927490213105,0.540509757068897,0.541913487533794,0.653884016973126,0.7368,0.837507744297381,0.876321964529332,0.8851581632653059,0.8985352831940581,0.917801649305556,0.969416975690153,0.93994476091835,1.01509781545484,1.1204416,1.1901911987860399,1.28278099652375,1.36804827869977,1.20674784775714,1.32205568827046,1.4444655299877198,1.48070868892099,1.42625891577413,1.3897804560348699,1.41876963113556,1.40758943203166,1.4806340821087098,1.57139088161463,
Japan,JPN,21.260918792083302,24.015180745995497,31.8031297492682,43.208267045108705,47.9625998614775,52.1541905671903,58.616185900102,72.1411786537187,101.36121735197901,105.501211952816,110.53859737638702,121.898893512981,113.451800188456,124.33235920588301,131.838162700376,139.889274482069,207.895333367355,253.28085731570297,307.168301317891,305.491416626318,313.281765284804,358.442007710084,390.880946346386,445.414387694721,490.703938446968,544.91163049811,483.37125422070994,441.47328435444297,403.250976087294,456.20788223354504,488.75196607448606,430.35442598427204,411.511627906977,444.565807122186,481.51488543621105,475.54106309121397,453.03772249704,451.52645144305706,503.790846511448,523.13826745937,570.009811474441,615.745959482372,620.321312133412,515.571705627083,485.041353603784,438.947562258897,492.666708736751,485.995055853897,497.132307977187,
Jordan,JOR,0.0639596751610193,0.0678241388966676,0.0788574628955475,0.0943700547778454,0.119745420676808,0.136303939962477,0.170873493975904,0.209656847859095,0.260274869109948,0.32717282717282703,0.39100369251426703,0.438468523002421,0.468056737588653,0.49204076012117903,0.49667100130038994,0.4993829194120629,0.640138,0.675559911373707,0.62771974352124,0.422094500522102,0.4160003917432579,0.43442502570127794,0.539068843777582,0.568578438447106,0.6326420495205379,0.6821989155251139,0.7024203102961921,0.734757404795487,0.802335684062059,0.8263921015514809,0.8579280677009871,0.910145275035261,0.9716868829337099,1.0338730606488,1.15714245416079,1.2765218617771499,1.5268053596614999,1.73505218617772,2.2279907002959,2.4154,2.67959014084507,2.9244647887324,3.13710563380282,3.40648732394366,3.6329267605633797,3.8043450704225306,3.9196676056337996,4.07089436619718,4.223129577464791,
Kazakhstan,KAZ,,,,,,,,,,,,,,,,,,,,,2.6932728898814604,2.4881135586399,2.49069395601098,2.3409027475687902,2.12508392580901,2.0374307047115003,2.10353578328019,2.2165932062966,2.21352454132312,1.6870817134776699,1.8291990619137002,2.21526941618882,2.46365932233467,3.08336997027594,4.31516470026096,5.71236717338953,8.10038845454098,10.4849886825584,13.3441612246798,11.5308661142927,14.804734824064301,19.262650797158397,20.799856886578898,23.6634552078102,22.14155728195,18.4388432148715,13.7278320084171,16.6805800595704,17.933999485938397,
Kenya,KEN,0.160344735725171,0.177839128919123,0.21072791573833602,0.25021424441552503,0.297330927204487,0.325934493576836,0.347454239203212,0.449437885533109,0.530373488253446,0.623439097527091,0.7265315331622729,0.685449145390208,0.643157935731256,0.597919846383025,0.619143707044184,0.6135034338304309,0.723912671693219,0.797082053075078,0.835538087912955,0.828311464836775,0.8572359162856309,0.8151479004213341,0.820912917173649,0.575178991505363,0.714814537578545,0.9046326059988571,1.20458584362399,1.31157737375664,1.40939988437334,1.2896013576732401,1.27053571030056,1.2986007425878099,1.3147743910724101,1.4904517649847602,1.60953370938366,1.87378977447948,2.58255248208064,3.19581951822406,3.5895153327849703,3.7021512048815803,4.00000883468041,4.1953433591410105,5.04127548610191,5.50967280479408,6.14480468016041,6.40077501785014,6.918875551109109,7.87573913330219,8.79082625199164,
Kiribati,KIR,0.0014295279544693697,0.00152786324786325,0.0018936526946107801,0.0031710657725781102,0.00856371743722131,0.005508181699175279,0.00411096174996945,0.0038748059436682202,0.00452100263248255,0.004262016543706679,0.0038715554543384202,0.00413698000459664,0.00405720661324678,0.00378378378378378,0.0041246160596753005,0.00321251484042182,0.0032085561497326195,0.00336087382719507,0.0042972107195874696,0.0041119721651115,0.00398095386776989,0.004751518928181961,0.0047737955346651,0.00469196246430029,0.00548325778622606,0.00563380281690141,0.00665153767900462,0.0067537479590322105,0.006533484106043471,0.006903225806451609,0.00672541743970315,0.00631012723699183,0.007219645767684449,0.00902318568000519,0.010236703927048101,0.0112133944253532,0.0110234939759036,0.013267174295038101,0.0141042610300285,0.0132420059273124,0.0156120895248578,0.0181705002578649,0.019024332159867503,0.018511392160648798,0.0179703443302686,0.0171117872436331,0.0178328873030033,0.018557250153280202,0.0188284518828452,
"Korea, Dem. People’s Rep.",PRK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,0.899922720247295,0.988996111191128,1.0842220468833499,1.38418859208676,1.9482038222859501,2.17047520661157,2.9779338842975203,3.82650826446281,5.17006198347107,6.6567975206611605,6.49808208353226,7.242559064945739,7.777343108825299,8.70244279729294,9.65974341795082,10.027309717018,11.553712632594,14.613333819614098,19.6964195387371,24.3526047716915,27.9349355713801,32.5734233312879,35.0051111253443,38.6302839273923,45.560296222540295,55.613092691275405,59.8099073901423,55.7503074772151,37.424135175248296,48.5248229336653,56.1633125839994,53.3052076313527,60.902005451246495,68.0520724062403,76.4880644710649,89.8137194716188,101.17974571385,112.267915463241,100.221905296754,90.19349533647109,109.44993387027199,120.24636826338501,122.28072844853101,130.56049812719098,141.133392620124,138.27640271138202,141.480415851526,153.07509231487,161.942370116963,
Kosovo,XKX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.18491960820550699,0.25353336318853603,0.24062706582302398,0.279045572769422,0.355675742882009,0.36631016042780706,0.38468197214904,0.4655899260881471,0.5687361945217521,0.565382328424562,0.583041589403973,0.6692431192660551,0.649975973275087,0.707198220924057,0.738688337534828,0.644006764999446,0.67147267699115,0.7227700022537751,0.7938990793201129,
Kuwait,KWT,0.287398487818538,0.388037040157259,0.44512009729401,0.540829399865138,1.30047745566166,1.20241382758621,1.31316689466484,1.41357295882763,1.55009087604507,2.4746019536903,2.86385504994451,2.5056672166427503,2.1577977770059,2.08694343053173,2.16972978723404,2.14426196808511,1.79036816930489,2.23657344815213,2.0692472759856604,2.4312117767188597,1.84277777777778,1.10087931762223,1.98585552147239,2.39413913907285,2.48484838383838,2.71913538873995,3.14933199732799,3.03550939663699,2.59399606299213,3.01238501971091,3.7712842242503304,3.48875122269319,3.81375452451464,4.7876510067114095,5.94390906006108,8.07986301369863,10.154893177119199,11.4639690358902,14.739508928571398,10.5963168867269,11.541905094208,15.402753623188401,17.4070025008932,17.416149506347,16.2631763879129,11.456729810568302,10.942005958292,12.070755028025099,14.064536423841101,
Kyrgyz Republic,KGZ,,,,,,,,,,,,,,,,,,,,,0.2675,0.256944444444444,0.23165625,0.20282954545454498,0.16810069930069899,0.166101851851852,0.18275705861678399,0.176786403571943,0.164596374983146,0.124906148701457,0.136968849806778,0.15251163702793902,0.160564310473021,0.19190080904964102,0.22115345850034,0.24602480261778303,0.283416888942019,0.38025661708154296,0.513995778491084,0.46900622551224697,0.479435779507139,0.619776611859856,0.660513993341063,0.733502759191628,0.746809656671158,0.667817834045121,0.681309206583507,0.7702934800128359,0.8092836608788749,
Lao PDR,LAO,,,,,,,,,,,,,,,0.17571428057142902,0.23666666155555602,0.177684204105263,0.10872731036963902,0.0598961269297879,0.0714046821093797,0.08655598561639,0.102808797231085,0.11278069446151302,0.132774865465969,0.15436063451168403,0.176353630453964,0.18736715503463602,0.174701185733107,0.128017783871905,0.14544306424918302,0.173119802245494,0.17686190583464698,0.175817665307746,0.20233244073031603,0.23663981198821002,0.273555872625625,0.34528825140016606,0.422296298753859,0.544391512050795,0.5832915387089079,0.7127792629582941,0.8749241114189129,1.01913501196808,1.1942230508334,1.32684582319284,1.43904423073996,1.5805692545872299,1.68530874854118,1.79537864161431,
Latvia,LVA,,,,,,,,,,,,,,,,,,,,,,,,,,0.5770516257843701,0.595200740173558,0.650847205419792,0.714588228285476,0.7518044679317799,0.793420625724218,0.83347481531229,0.9529948840381991,1.17317033575206,1.4355307662286998,1.6909366521468598,2.14368121394532,3.08979811243332,3.56579988305803,2.62509007506255,2.37961183008371,2.82465511971364,2.8170812351789603,3.02764854357497,3.1382780146418097,2.7090019662797697,2.7734140217366403,3.0198231776370603,3.44092291779105,
Lebanon,LBN,,,,,,,,,,,,,,,,,,,0.331354006793246,0.271799868771002,0.283848535396187,0.46904150925366295,0.584357916090122,0.79417444921211,0.95991270499375,1.17187955284939,1.3690217333269699,1.57518674894446,1.72471790055219,1.73910563692265,1.7260364842454399,1.7649751243781102,1.91522388059701,2.00829187396352,2.11455185998673,2.1489962079602,2.20486643062023,2.4873482491675,2.9227542759602003,3.54772990238806,3.8419626533996696,4.00756742951907,4.4230727694859,4.68665797678275,4.82960995024876,4.99738932006633,5.12390500829187,5.3393799668324995,5.66391555555556,
Lesotho,LSO,0.006873862522749549,0.007648210290827741,0.00809158319240276,0.0121181556195965,0.0150846210448859,0.0149560513860717,0.0147654093836247,0.0193307267709292,0.026655933762649502,0.0290142517814727,0.0431561376476631,0.0434188034188034,0.0348746822619267,0.0386699308859169,0.033315847624212004,0.0268626912549917,0.031886288840262594,0.0402774852652259,0.0470389179678909,0.0495404888092424,0.0596415104549144,0.0704329192771521,0.0831033941093969,0.0835592802276831,0.08782504506026809,0.100188985691048,0.09461232758821199,0.0997996028645833,0.0928458205958432,0.091277129061298,0.08872952678751551,0.0825706961238689,0.0775780697676625,0.115783293455127,0.15112366555204698,0.168235093485132,0.18001055896034898,0.171626275300196,0.175853499491599,0.17731995232307,0.23946009453810202,0.279204947726553,0.26775450560155895,0.253399245533308,0.26082695518008,0.22897990397967502,0.23143234713948002,0.25653523732655104,0.273878627779392,
Liberia,LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0874,0.0906,0.0927,0.0748,0.0897,0.0949,0.1119,0.1373,0.1726,0.1768,0.1998,0.2398,0.2721,0.3067,0.3144,0.3177,0.3277826,0.3285455,0.3264,
Libya,LBY,,,,,,,,,,,,,,,,,,,,,2.8901836158192102,3.19950124688279,3.3881392045454497,3.0657030223390302,2.86079219288175,2.5544128198995497,2.7884615384615397,3.06986331091343,2.72497861420017,3.5976714100905602,3.8270206950410004,3.41100644521567,2.0481889763779497,2.6265625,3.31223076923077,4.733414857841639,5.49619366626066,6.75162363377158,8.714040536122921,6.30283207020343,7.477344490053681,3.46993955236073,8.18736625188238,6.550287017378309,4.11427224143351,2.78421314798726,2.6197143268124297,3.7881431912756502,4.836420857142859,
Liechtenstein,LIE,0.00900983306654471,0.010488862817194399,0.0124941925010473,0.016593061172901897,0.0193983720461869,0.0246387479177159,0.027249387902064298,0.030349627626378196,0.0436918176733781,0.0503180669994587,0.053470191561735395,0.0511658690561043,0.0522090331478107,0.0524034109856605,0.0502617355407073,0.0529078995563876,0.07793651676024241,0.10528433476394801,0.116175767101756,0.112000091692646,0.142146623956234,0.14841520223152002,0.16311979092589998,0.167310449377369,0.194811822768151,0.242846139534884,0.250403325242718,0.22984103906842104,0.24797213408746,0.26640260950605804,0.248395310279488,0.24918227068025603,0.268863082253304,0.307069131952179,0.345436268596703,0.36592515258593,0.400023927261126,0.460129956681106,0.50814329240144,0.4504549214226629,0.508236647808994,0.573997747747748,0.545600938466461,0.639173589383968,0.665717092337918,0.626839152119701,0.6214633651309109,,,
Lithuania,LTU,,,,,,,,,,,,,,,,,,,,,,,,,,0.787078226051698,0.838510902028485,1.01202744928787,1.12403608977126,1.09728786361675,1.15392114803625,1.22524989210186,1.42783572837419,1.8802576988155701,2.26499305762543,2.61255759422814,3.02160602334044,3.9738180076628304,4.78505511488365,3.7440673477898203,3.70247183645516,4.34190615044429,4.28265868298189,4.6450990764253195,4.8485169331368,4.13923965576337,4.30219724848299,4.76329611684141,5.34290664291251,
Luxembourg,LUX,0.15091550625252098,0.157231077177053,0.19687330217212,0.270187466363072,0.329586101905551,0.323343161127564,0.35442680250783704,0.39228958919527296,0.488486909184066,0.571145776004403,0.6232005655952549,0.5231808670143421,0.476454953205015,0.468369783037475,0.459489158056409,0.47385596847611894,0.692126413220155,0.8614215559157209,0.9750161053209,1.03915047092547,1.32292479478513,1.43218787950384,1.60657407779172,1.64869001865672,1.8325791415481099,2.1588170498084303,2.1776609771987,1.9731912494361699,2.02091220271171,2.22359290432559,2.12635148332412,2.12724187919463,2.3616328816111403,2.95573250564334,3.4685281847529197,3.73473946026614,4.24143081169239,5.08881344100739,5.58496865387432,5.137054320644619,5.32124768122957,6.00046302344135,5.66779617870717,6.17393522123049,6.61038532367572,5.77444579547297,6.06914834431221,6.402341233970749,7.08853258830941,
"Macao SAR, China",MAC,,,,,,,,,,,,,0.113045713000739,0.112148656252512,0.129228165368246,0.13488273240986098,0.151749613138322,0.19412469724587397,0.226923363928065,0.268325470817411,0.322092008477746,0.37351173744112504,0.48790186019091103,0.562553341031176,0.626584425210105,0.699603403699892,0.712253966659972,0.721126478000828,0.6742367273274179,0.649057170385015,0.672049240583611,0.681122798282193,0.732267782010108,0.819503316212038,1.05856248909277,1.20922220419168,1.4789661809183399,1.83404472429971,2.09174449196394,2.14755207093922,2.81236409987253,3.67098600683445,4.30315773664251,5.15520759015183,5.53479986478196,4.53616781465247,4.53872997210792,5.07510590580613,5.50840507897182,
North Macedonia,MKD,,,,,,,,,,,,,,,,,,,,,0.469964664310954,0.493877551020408,0.24368493419760398,0.26824568965517204,0.35565819861431897,0.46800787401574795,0.465145363408521,0.392897590361446,0.375620879120879,0.386374340949033,0.377285142024763,0.37096378299486604,0.401836524744444,0.49462927747904606,0.56827192600763,0.625860071382627,0.686122233196317,0.833647814208872,0.990954841082744,0.940173149571661,0.9407168702431299,1.04946326993859,0.9745251126010901,1.0817712138945101,1.13622728378818,1.0064515432026502,1.06724718607184,1.12795090139119,1.26721310531578,
Madagascar,MDG,0.11118595697715002,0.119950762999179,0.134159068158511,0.165306234736254,0.191750819004689,0.228304923328758,0.21818441939254,0.23589304064289604,0.266975511550569,0.346356588142486,0.40421399013669795,0.359486820841885,0.352619807009621,0.351157399189742,0.293948547150097,0.28578897124808,0.325828889058567,0.256563438228689,0.244250758838496,0.249805901477295,0.308147980028769,0.265314195852585,0.302445956432157,0.33708422109095504,0.29770407224705703,0.315990123197468,0.39950285927872203,0.35457766971210897,0.37387044675187797,0.371751528253319,0.387767353909084,0.45295753475680506,0.439725460761164,0.547403008024451,0.436393449437405,0.503929303082367,0.5515884348549039,0.852462073924074,1.07251379308286,0.961687957146431,0.998271133811813,1.15518196176271,1.15789748879562,1.24235552693893,1.25229572281764,1.13230208285758,1.18486137351933,1.31763135935509,1.3853432868227,
Malawi,MWI,0.029053162126485097,0.0365386929835119,0.040606287425149705,0.0444281703893568,0.054862101759391296,0.06132206529289191,0.0670317634173056,0.08062908406246541,0.0949034016830627,0.105826906598115,0.12376554611501,0.123768569194683,0.11801042160113699,0.12231868403132401,0.120800898542522,0.113134779826653,0.118365482779002,0.11830941277674699,0.137992425721313,0.159021558253307,0.188077155630474,0.220354585666893,0.17995170815641198,0.20706369355864399,0.11818025960349801,0.139745793230697,0.22810341313649302,0.26632349338976696,0.175058426528754,0.17759217181053397,0.174350653132652,0.17165028622953998,0.349574839763025,0.320883707725069,0.34760944988751696,0.36559096641423,0.39980201766736395,0.44329370457989703,0.532101219233619,0.61911276651963,0.695965557089098,0.800400073730717,0.602848792883351,0.5518880768579549,0.604781343731804,0.637321264084604,0.543304015988747,0.630329226418905,0.706497117634408,
